eid,subject,session_type,video_qc_score,qc_videoLeft_focus,qc_videoLeft_position,qc_videoLeft_brightness,qc_videoLeft_resolution,qc_videoLeft_wheel_alignment,qc_videoLeft_timestamps,qc_videoLeft_dropped_frames,qc_videoLeft_pin_state,session_length,video_length,length_discrepancy,framerate_from_tpts,LP,LP QC,Alyx LP QC plots,Failed to plot,Behav sync,Motion Energy,LP tongue tracking,Lick detection,LP Paws,LP Notes
8c029d9c-945e-4f30-804d-f84c6a0ed332,ZFM-08814,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3627.872524,3593.398599,-34.473925,0.0333,,,8c029d9c-945e-4f30-804d-f84c6a0ed332,,,,,,,
750ff749-9058-4b64-9404-e7d9ba571cc8,ZFM-08814,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2787.150398,2752.149667,-35.00073133,0.0333,,,750ff749-9058-4b64-9404-e7d9ba571cc8,,,,,,,
a97d6d87-529d-42f4-acf2-c0adcff95277,ZFM-08814,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2978.215694,2942.095167,-36.12052733,0.0333,,,a97d6d87-529d-42f4-acf2-c0adcff95277,,,,,,,
f9466427-2791-40ac-8f5a-da87dac0950c,ZFM-08814,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3036.700019,3001.029832,-35.67018667,0.0333,,,f9466427-2791-40ac-8f5a-da87dac0950c,,,,,,,
0057aab3-2f6c-4998-9e43-97a3820af65e,ZFM-08814,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2908.965029,2863.925932,-45.03909667,0.0333,,,0057aab3-2f6c-4998-9e43-97a3820af65e,,,,,,,
52f7328f-f980-44a7-8dc6-287558c055a3,ZFM-08827,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3383.238779,3325.941266,-57.29751333,0.0333,,,52f7328f-f980-44a7-8dc6-287558c055a3,,,,,,,
d76d41ac-cf75-415a-ac11-008ca3be6efa,ZFM-08827,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3015.843722,2974.132633,-41.71108867,0.0333,,,d76d41ac-cf75-415a-ac11-008ca3be6efa,,,,,,,
92a5edd7-2468-44aa-8bf3-5b4f43424d60,ZFM-08828,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3680.442806,3641.519199,-38.923607,0.0333,,,92a5edd7-2468-44aa-8bf3-5b4f43424d60,,,,,,,
3ebb02ef-9be1-4d44-81fe-9403173b7b48,ZFM-08828,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2990.652503,2904.290932,-86.36157067,0.0333,,,3ebb02ef-9be1-4d44-81fe-9403173b7b48,,,,,,,
6e6d57f5-fc8e-426c-a8f6-66fdbf1caeca,ZFM-08828,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3049.078918,3013.773533,-35.30538467,0.0333,,,6e6d57f5-fc8e-426c-a8f6-66fdbf1caeca,,,,,,,
37831e5c-a6e2-4b3a-8548-20a22d4a1506,ZFM-08828,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,5463,5432.074731,-30.92526867,0.0333,,,37831e5c-a6e2-4b3a-8548-20a22d4a1506,,,,,,,
96468d01-dea5-4f44-bc2c-9db1e223d545,ZFM-08828,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2819.740194,2767.201432,-52.53876167,0.0333,,,96468d01-dea5-4f44-bc2c-9db1e223d545,,,,,,,
8fa75dc1-6cc9-4754-9203-5106ffc8b447,ZFM-08828,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,5445.556338,5402.986066,-42.57027233,0.0333,,,8fa75dc1-6cc9-4754-9203-5106ffc8b447,,,,,,,
2e2ef33a-06c8-46bb-8b1c-859810aba3c1,ZFM-08828,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3193.948789,3146.423732,-47.52505667,0.0333,,,2e2ef33a-06c8-46bb-8b1c-859810aba3c1,,,,,,,
f8c73aff-9893-420b-8782-e9e6eed9ae86,ZFM-08828,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3138.75004,3034.786299,-103.963741,0.0333,,,f8c73aff-9893-420b-8782-e9e6eed9ae86,,,,,,,
cbb12385-40a5-4b94-848e-e781fab3f5cb,ZFM-08828,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3443.652157,3379.439767,-64.21239033,0.0333,,,cbb12385-40a5-4b94-848e-e781fab3f5cb,,,,,,,
c2072f14-b020-4df1-b164-dd65bffa65af,ZFM-08828,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3560.259633,3490.937866,-69.32176733,0.0333,,,c2072f14-b020-4df1-b164-dd65bffa65af,,,,,,,
a996de21-4468-439a-919a-f7ef53dfe17d,ZFM-08828,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3152.583402,3066.726266,-85.85713633,0.0333,,,a996de21-4468-439a-919a-f7ef53dfe17d,,,,,,,
163f93f2-fa1a-4117-b06f-1bb7df269a8b,ZFM-08863,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3081.830399,3034.830532,-46.99986667,0.0333,,,163f93f2-fa1a-4117-b06f-1bb7df269a8b,,,,,,,
45f3f4e6-49ae-411c-8bb2-a6355db7915a,ZFM-08863,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3640.18632,3599.928366,-40.25795433,0.0333,,,45f3f4e6-49ae-411c-8bb2-a6355db7915a,,,,,,,
0e1f7ecb-8966-4be1-ab5b-dc5c7f0f3e1d,ZFM-08863,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3712,3669.1021,-42.8979,0.0333,,,0e1f7ecb-8966-4be1-ab5b-dc5c7f0f3e1d,,,,,,,
00d6d94e-97e2-4410-8183-956dcf183ce8,ZFM-08863,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3421.273642,3384.424832,-36.84880967,0.0333,,,00d6d94e-97e2-4410-8183-956dcf183ce8,,,,,,,
01b20068-e3fb-494b-b0bc-790de63f97e0,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3018.000485,2973.433932,-44.56655267,0.0333,,,01b20068-e3fb-494b-b0bc-790de63f97e0,,,,,,,
47b34b3d-c650-4a72-a402-f64c2d3f579e,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,5484.575022,5448.172698,-36.402324,0.0333,,,47b34b3d-c650-4a72-a402-f64c2d3f579e,,,,,,,
a3548f96-74b7-496e-9cb7-bfd8e161ad18,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,5078.27837,5038.261966,-40.01640433,0.0333,,,a3548f96-74b7-496e-9cb7-bfd8e161ad18,,,,,,,
e6584331-3b59-4744-bbac-c170b75310e3,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,4219.143053,4181.003532,-38.13952067,0.0333,,,e6584331-3b59-4744-bbac-c170b75310e3,,,,,,,
c4025167-ead4-44fb-b637-d887d715c440,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3147.707121,3111.535066,-36.17205533,0.0333,,,c4025167-ead4-44fb-b637-d887d715c440,,,,,,,
05d6d258-1768-4e89-9de1-51b6acf6f997,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2966.732735,2898.959032,-67.77370267,0.0333,,,05d6d258-1768-4e89-9de1-51b6acf6f997,,,,,,,
c676b906-2d23-4f15-bd6b-9e47a2992c57,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2837.902327,2800.058633,-37.84369367,0.0333,,,c676b906-2d23-4f15-bd6b-9e47a2992c57,,,,,,,
dcc3ebe0-d9af-456b-b51e-de77a713b6dc,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2993.332013,2950.605199,-42.726814,0.0333,,,dcc3ebe0-d9af-456b-b51e-de77a713b6dc,,,,,,,
12616b86-ebe2-4a9f-8e7e-1bcfafe74b52,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3480.36414,3434.765366,-45.59877433,0.0333,,,12616b86-ebe2-4a9f-8e7e-1bcfafe74b52,,,,,,,
d59c4558-3885-4e3f-b424-b9790d09b11d,ZFM-08871,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2867.583001,2834.073932,-33.50906867,0.0333,,,d59c4558-3885-4e3f-b424-b9790d09b11d,,,,,,,
a4fbdb07-02b4-49fd-9ddc-87271a11f4d3,ZFM-09044,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3026.466841,2997.109932,-29.35690867,0.0333,,,a4fbdb07-02b4-49fd-9ddc-87271a11f4d3,,,,,,,
7a7e6659-2683-49ca-90cd-1f3d14834f78,ZFM-09044,training,0.732,PASS,WARNING,FAIL,PASS,PASS,PASS,PASS,PASS,2883.336635,2843.846632,-39.49000267,0.0333,,,7a7e6659-2683-49ca-90cd-1f3d14834f78,,,,,,,
177557ae-199a-4177-9995-2adee1276bc9,ZFM-09044,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2992.885805,2889.609566,-103.2762393,0.0333,,,177557ae-199a-4177-9995-2adee1276bc9,,,,,,,
4689096f-9153-4574-a558-366b5130cf73,ZFM-09044,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2818.972888,2758.830033,-60.14285467,0.0333,,,4689096f-9153-4574-a558-366b5130cf73,,,,,,,
bd1d1cc2-5363-4557-b67d-90a24616220e,ZFM-09139,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3736.183602,3657.184166,-78.99943633,0.0333,,,bd1d1cc2-5363-4557-b67d-90a24616220e,,,,,,,
da728f9d-a116-4746-bd5a-c25006d78fca,ZFM-09139,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3705.559861,3652.790832,-52.76902867,0.0333,,,da728f9d-a116-4746-bd5a-c25006d78fca,,,,,,,
3bd8857c-8562-4bd6-982b-4a98814fab4d,ZFM-09139,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3657.754437,3617.850099,-39.904338,0.0333,,,3bd8857c-8562-4bd6-982b-4a98814fab4d,,,,,,,
753ceca6-80c6-4e0e-98b1-9924d85cfc06,ZFM-09139,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2956.701904,2920.688666,-36.01323833,0.0333,,,753ceca6-80c6-4e0e-98b1-9924d85cfc06,,,,,,,
331d27d6-9c16-4870-bb88-1d695412ec8b,ZFM-09139,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3887.561166,3855.184767,-32.37639933,0.0333,,,331d27d6-9c16-4870-bb88-1d695412ec8b,,,,,,,
3735928b-3f52-49be-9fba-15ea36d3da59,ZFM-09139,training,0.732,PASS,WARNING,FAIL,PASS,PASS,PASS,PASS,PASS,3289.019106,3256.657299,-32.361807,0.0333,,,3735928b-3f52-49be-9fba-15ea36d3da59,,,,,,,
105fe1f3-f3bf-4c98-89d3-78b6e08ad747,ZFM-09139,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2817.945026,2782.321232,-35.62379367,0.0333,,,105fe1f3-f3bf-4c98-89d3-78b6e08ad747,,,,,,,
ffe36ded-90f7-48d7-85de-a9858566bed5,ZFM-09139,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,2878.552322,2807.1796,-71.372722,0.0333,,,ffe36ded-90f7-48d7-85de-a9858566bed5,,,,,,,
ded2d47b-5977-45a6-9168-211401d5afff,ZFM-09140,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,5505.858693,5473.058432,-32.80026067,0.0333,,,ded2d47b-5977-45a6-9168-211401d5afff,,,,,,,
919f2201-0533-451a-92d4-685ab8d9baf9,ZFM-09140,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,5543.659384,5493.108165,-50.55121933,0.0333,,,919f2201-0533-451a-92d4-685ab8d9baf9,,,,,,,
3f98f442-1ecd-4778-a25f-608b92c89c7a,ZFM-09341,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3672.492555,3611.612799,-60.879756,0.0333,,,3f98f442-1ecd-4778-a25f-608b92c89c7a,,,,,,,
44e296ad-f239-48ff-9a9c-fbd0ff00dfc3,ZFM-09341,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3685.427078,3650.857966,-34.56911233,0.0333,,,44e296ad-f239-48ff-9a9c-fbd0ff00dfc3,,,,,,,
8e9b908c-4081-4392-93c7-20759b2f3f9d,ZFM-09341,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3667.834989,3618.287699,-49.54729,0.0333,,,8e9b908c-4081-4392-93c7-20759b2f3f9d,,,,,,,
7989849d-16e0-4402-b9df-f6790fa8b909,ZFM-09341,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3520.966163,3483.877433,-37.08872967,0.0333,,,7989849d-16e0-4402-b9df-f6790fa8b909,,,,,,,
5cbcb2ed-2e6c-43a6-a437-b6e0b69a9949,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3763.424208,3720.899332,-42.52487567,0.0333,,,5cbcb2ed-2e6c-43a6-a437-b6e0b69a9949,,,,,,,
bd8c024e-bd55-4cbb-8402-05c03fd261d6,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3763.80819,3612.530566,-151.2776243,0.0333,,,bd8c024e-bd55-4cbb-8402-05c03fd261d6,,,,,,,
5ee6c35d-3638-49b5-9b42-fef49f04b31d,ZFM-09346,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3220.324743,3119.110432,-101.2143107,0.0333,,,5ee6c35d-3638-49b5-9b42-fef49f04b31d,,,,,,,
0ae9f4cb-303a-4ad1-af98-e850d9ac304f,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3011.247809,2984.866567,-26.38124233,0.0333,,,0ae9f4cb-303a-4ad1-af98-e850d9ac304f,,,,,,,
643def60-1478-4e5d-b2a0-952b2c7b2732,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3473.114101,3337.411666,-135.7024353,0.0333,,,643def60-1478-4e5d-b2a0-952b2c7b2732,,,,,,,
5c3e934a-5917-428a-955c-9e62712f0b4e,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3643.357514,3602.469065,-40.88844933,0.0333,,,5c3e934a-5917-428a-955c-9e62712f0b4e,,,,,,,
d2943c89-7847-4ae8-9a75-1094ba2bf5fe,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,5478.054085,5426.332999,-51.721086,0.0333,,,d2943c89-7847-4ae8-9a75-1094ba2bf5fe,,,,,,,
6fb09c61-d9d8-44e5-9def-6a9c53f1b1d9,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,4887.792483,4825.685433,-62.10704967,0.0333,,,6fb09c61-d9d8-44e5-9def-6a9c53f1b1d9,,,,,,,
aa2fa3ee-566e-4fc2-b841-e417d57ae07e,ZFM-09346,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3865.598088,3822.736667,-42.86142133,0.0333,,,aa2fa3ee-566e-4fc2-b841-e417d57ae07e,,,,,,,
249979a4-899c-4f68-ada8-55ef52fff1ea,ZFM-09350,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3726.018481,3682.653066,-43.36541533,0.0333,,,249979a4-899c-4f68-ada8-55ef52fff1ea,,,,,,,
ff2dd422-62ce-4d4d-a398-14c4a9a0a8d5,ZFM-09350,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3654.816457,3605.319966,-49.49649133,0.0333,,,ff2dd422-62ce-4d4d-a398-14c4a9a0a8d5,,,,,,,
f026b339-08e6-4bed-8d9e-6fe19ae7bc38,ZFM-09350,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3662.477623,3604.854832,-57.62279067,0.0333,,,f026b339-08e6-4bed-8d9e-6fe19ae7bc38,,,,,,,
ab5601c8-69d2-421c-a5e5-4820c5748b49,ZFM-09350,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3042.893551,3004.242932,-38.65061867,0.0333,,,ab5601c8-69d2-421c-a5e5-4820c5748b49,,,,,,,
1bfb6499-0b47-4d27-a574-98f7d7d9c9a0,ZFM-09350,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3343.040237,3286.609233,-56.43100367,0.0333,,,1bfb6499-0b47-4d27-a574-98f7d7d9c9a0,,,,,,,
efa6fdda-8387-40ce-bfb8-a31bd7cf0bf2,ZFM-09350,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,4843.874127,4800.032032,-43.84209467,0.0333,,,efa6fdda-8387-40ce-bfb8-a31bd7cf0bf2,,,,,,,
38abb389-584e-497a-ac4d-301d77b47f69,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3680.095405,3638.102966,-41.99243933,0.0333,,,38abb389-584e-497a-ac4d-301d77b47f69,,,,,,,
c7a0c8c6-7526-4149-b524-20ad93cf3db8,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3645.6097,3588.717767,-56.89193333,0.0333,,,c7a0c8c6-7526-4149-b524-20ad93cf3db8,,,,,,,
70b7d3bc-2c0a-4e43-9093-7b90aae76d99,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3597.817748,3557.845899,-39.971849,0.0333,,,70b7d3bc-2c0a-4e43-9093-7b90aae76d99,,,,,,,
09e122cc-3a96-4587-af5b-8a750c43e5a1,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,5222.961101,5177.797499,-45.163602,0.0333,,,09e122cc-3a96-4587-af5b-8a750c43e5a1,,,,,,,
57861131-4168-4560-9e81-0b90bb633137,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3133.176792,3094.369766,-38.80702633,0.0333,,,57861131-4168-4560-9e81-0b90bb633137,,,,,,,
3e37c71f-243c-46d5-a3d8-943f816b9e81,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2814.669657,2776.060832,-38.60882467,0.0333,,,3e37c71f-243c-46d5-a3d8-943f816b9e81,,,,,,,
968118bf-4e6d-4164-bd5b-cecf3792609b,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3320.412641,3283.730032,-36.68260867,0.0333,,,968118bf-4e6d-4164-bd5b-cecf3792609b,,,,,,,
1f88ff74-7166-4db4-a4e7-f72f554ae4f4,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2899.610002,2835.872899,-63.737103,0.0333,,,1f88ff74-7166-4db4-a4e7-f72f554ae4f4,,,,,,,
53490805-c85b-4713-b1aa-b83f98a75142,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2811.683064,2763.439199,-48.243865,0.0333,,,53490805-c85b-4713-b1aa-b83f98a75142,,,,,,,
08c9709f-dd85-4594-a401-c0db8cfeb0fa,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3173.492156,3132.867833,-40.62432267,0.0333,,,08c9709f-dd85-4594-a401-c0db8cfeb0fa,,,,,,,
ea67d72d-0b2b-4fed-824d-18f37846fd53,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3133.116208,3080.082232,-53.03397567,0.0333,,,ea67d72d-0b2b-4fed-824d-18f37846fd53,,,,,,,
5dda0a42-af33-4cd7-ae08-d9ff8f3b1920,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,2932.667765,2868.709066,-63.95869933,0.0333,,,5dda0a42-af33-4cd7-ae08-d9ff8f3b1920,,,,,,,
53d7f001-c9e7-4161-a7ea-804aeae186ca,ZFM-09365,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3105.610429,3065.462099,-40.14833,0.0333,,,53d7f001-c9e7-4161-a7ea-804aeae186ca,,,,,,,
d5d34cf3-3780-450d-86cd-f39a603677ec,ZFM-09377,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3651.762161,3593.477266,-58.28489533,0.0333,,,d5d34cf3-3780-450d-86cd-f39a603677ec,,,,,,,
db75de71-4e63-4e05-be49-50f89fc4dcf5,ZFM-09377,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3823.102974,3796.291566,-26.81140833,0.0333,,,db75de71-4e63-4e05-be49-50f89fc4dcf5,,,,,,,
bc74ee4e-b58c-469d-b3a3-da5df2e4f5ec,ZFM-09394,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,5467.441234,5418.103798,-49.337436,0.0333,,,bc74ee4e-b58c-469d-b3a3-da5df2e4f5ec,,,,,,,
0fe8d828-30f5-4a37-815c-830dc7f20c15,ZFM-09394,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3510.290255,3466.133132,-44.15712267,0.0333,,,0fe8d828-30f5-4a37-815c-830dc7f20c15,,,,,,,
8e29d604-3088-4ce3-8f1a-f42cdba12c72,ZFM-09402,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3772.672544,3732.186032,-40.48651167,0.0333,,,8e29d604-3088-4ce3-8f1a-f42cdba12c72,,,,,,,
7e9564ff-f998-491a-b142-e69015e5db8b,ZFM-09402,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,4229.417156,4198.758966,-30.65819033,0.0333,,,7e9564ff-f998-491a-b142-e69015e5db8b,,,,,,,
d7beecc3-43d4-45ad-9ad1-201022ac542c,ZFM-09402,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,5118.696824,5078.221766,-40.47505833,0.0333,,,d7beecc3-43d4-45ad-9ad1-201022ac542c,,,,,,,
14f3b83d-9ab5-4a2e-bb34-5b95defc0766,ZFM-09402,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,5547.269313,5489.045898,-58.223415,0.0333,,,14f3b83d-9ab5-4a2e-bb34-5b95defc0766,,,,,,,
4d009938-2b2c-4813-8aed-a4667d6cdfa8,ZFM-09402,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3829.446603,3791.427532,-38.01907067,0.0333,,,4d009938-2b2c-4813-8aed-a4667d6cdfa8,,,,,,,
3a2a0c6c-96f0-4f37-b374-e25c1613ca4c,ZFM-09402,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3860.007137,3818.148566,-41.85857133,0.0333,,,3a2a0c6c-96f0-4f37-b374-e25c1613ca4c,,,,,,,
b2223a45-aa40-4a4c-ba24-d7e0d1d3a997,ZFM-09402,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,4201.229499,4156.813232,-44.41626667,0.0333,,,b2223a45-aa40-4a4c-ba24-d7e0d1d3a997,,,,,,,
689c3ee6-efae-4513-abac-2bbb6a676f01,ZFM-09410,training,0.732,PASS,WARNING,FAIL,PASS,PASS,PASS,PASS,PASS,3734.859541,3688.581432,-46.27810867,0.0333,,,689c3ee6-efae-4513-abac-2bbb6a676f01,,,,,,,
6ac262e9-63d8-44f5-9ee3-88745b2283aa,ZFM-09410,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,3699.37957,3648.950632,-50.42893767,0.0333,,,6ac262e9-63d8-44f5-9ee3-88745b2283aa,,,,,,,
59502bca-70a8-4470-abee-d2a07d9f765b,ZFM-09410,training,0.732,PASS,PASS,FAIL,PASS,WARNING,PASS,PASS,PASS,4135.010948,4040.029232,-94.98171567,0.0333,,,59502bca-70a8-4470-abee-d2a07d9f765b,,,,,,,
8e1e8abd-1163-460c-bea5-0e5dc8c2a7df,ZFM-09439,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3212.226015,3159.210532,-53.01548267,0.0333,,,8e1e8abd-1163-460c-bea5-0e5dc8c2a7df,,,,,,,
f1fde284-f124-431b-9fb4-f119d11bfc13,ZFM-09439,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,4197.270465,4150.570099,-46.700366,0.0333,,,f1fde284-f124-431b-9fb4-f119d11bfc13,,,,,,,
63932ce0-898b-4f58-a913-28ca8a7a1c8f,ZFM-09439,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3502.627884,3466.762698,-35.865186,0.0333,,,63932ce0-898b-4f58-a913-28ca8a7a1c8f,,,,,,,
cf6ebe4b-bc62-4df0-ae80-2ef2f346f8e2,ZFM-09439,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,4996.032929,4950.372166,-45.66076333,0.0333,,,cf6ebe4b-bc62-4df0-ae80-2ef2f346f8e2,,,,,,,
38313dff-bc10-4e6d-8bd2-63a41480f82f,ZFM-09439,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,4364.959458,4324.677498,-40.28196,0.0333,,,38313dff-bc10-4e6d-8bd2-63a41480f82f,,,,,,,
7e39baf0-e8d9-4de7-ac0a-4be3e572dc51,ZFM-09439,training,0.732,FAIL,PASS,WARNING,PASS,PASS,PASS,PASS,PASS,3107.667377,3056.604299,-51.063078,0.0333,,,7e39baf0-e8d9-4de7-ac0a-4be3e572dc51,,,,,,,
e600b421-76ba-4eec-9213-680ee84e69e9,ZFM-08828,biased,0.665,FAIL,PASS,WARNING,PASS,NOT_SET,PASS,PASS,PASS,3322.112999,3282.996566,-39.11643333,0.0333,,,e600b421-76ba-4eec-9213-680ee84e69e9,,,,,,,
b0e87072-abd7-4171-a5d7-e2d5fd313572,ZFM-08828,biased,0.665,FAIL,PASS,WARNING,PASS,NOT_SET,PASS,PASS,PASS,4656.473454,4595.330166,-61.14328833,0.0333,,,b0e87072-abd7-4171-a5d7-e2d5fd313572,,,,,,,
2476b64b-c896-458e-a03f-eb66cbeb4ea5,ZFM-09346,training,0.665,FAIL,PASS,WARNING,PASS,NOT_SET,PASS,PASS,PASS,4089.919678,4048.630032,-41.28964567,0.0333,,,2476b64b-c896-458e-a03f-eb66cbeb4ea5,,,,,,,
